CUSEC,LST_summer_mean_21,LST_summer_sd_21,LST_summer_p10_21,LST_summer_median_21,LST_summer_p90_21,LST_winter_mean_21,LST_winter_sd_21,LST_winter_p10_21,LST_winter_median_21,LST_winter_p90_21,NDVI_mean_21,NDVI_sd_21,NDVI_p10_21,NDVI_median_21,NDVI_p90_21,NDBI_mean_21,NDBI_sd_21,NDBI_p10_21,NDBI_median_21,NDBI_p90_21,ALBEDO_mean_21,ALBEDO_sd_21,ALBEDO_p10_21,ALBEDO_median_21,ALBEDO_p90_21,tcc
2807914083,38.940191875759034,3.752569074753925,32.70601965761336,39.94467992302107,42.81545847006533,-5.249398879712619,0.0,-5.249398879712619,-5.249398879712619,-5.249398879712619,0.13080570817956855,0.046158438700751994,0.09676149999767601,0.13709838439829494,0.17418498758267786,-0.03627962689554994,0.13063655207124641,-0.04953932298679955,-0.005153247957021498,0.03154083387893932,0.13672847423792553,0.1211807144173939,0.07719982882962897,0.10870855500928238,0.1491089940246677,0.47452951441498875
2807914082,38.26303763707293,3.4047223609004216,32.85797321918517,38.96450808059476,41.918508040046426,-3.916707971347138,0.0,-3.916707971347138,-3.916707971347138,-3.916707971347138,0.11937626784978436,0.046693096168368725,0.07149452010330697,0.11900994000283652,0.17270184473249314,-0.04313776314935915,0.08614945186802951,-0.082122824546085,-0.026828159538113284,0.010211232113203593,0.0893328725892923,0.055632085089534475,0.050876896395314695,0.08281457624047243,0.11412334531782235,0.4267723258358013
2807914062,35.52321024096821,2.9237211030866748,31.150106471361966,36.11644877036078,39.10683466109888,-4.262220478998118,0.0,-4.262220478998118,-4.262220478998118,-4.262220478998118,0.18207310021978934,0.05399548119166903,0.11396882934443839,0.1960905085176966,0.23884829465639412,-0.06591210381860231,0.09476394462555783,-0.08785796056942978,-0.048986763453446165,0.0031653166729448895,0.10154099647402892,0.05611868339037189,0.06446410117149437,0.09330161814044652,0.12102703367215874,0.5312915227212331
2807915001,36.60881990948301,4.522394220404433,29.055207435767244,38.44820109761637,40.48367000693206,-2.661325894269909,0.0,-2.661325894269909,-2.661325894269909,-2.661325894269909,0.09479591596531288,0.03871020074180629,0.05540527349426237,0.09850872724453165,0.1363825206578488,-0.028620369147543963,0.08239303087674571,-0.0459951297048632,-0.01090644192114844,0.02384118265535079,0.09871513037386397,0.05375710834340358,0.06234604870045768,0.08899628302823591,0.139421842493452,0.059709869614022984
2807915018,36.106177593345116,3.2846566141080693,30.715586445475484,37.27580892796992,39.15750607196509,-3.407056992629996,0.0,-3.407056992629996,-3.407056992629996,-3.407056992629996,0.09403791459329858,0.04005123080521367,0.06105840627109579,0.1050901233203388,0.12716651976490492,0.005924148639946185,0.1182998841051021,0.007116687342685486,0.03578702203798522,0.06288105257188993,0.13101189354973902,0.07147681694277142,0.0802852575532442,0.11852861302005945,0.1477910664314017,0.0
2807915014,36.837368084653825,3.3281094595636564,31.350539220520112,38.06637785078019,39.8661774165348,-3.587265712271834,0.0,-3.587265712271834,-3.587265712271834,-3.587265712271834,0.1266121057057712,0.04207996741966841,0.07915422835099435,0.1346642384575028,0.16445235824131207,-0.05552706121471586,0.09187412357384683,-0.07130994360858868,-0.03326389557191268,-1.1847259550849832E-4,0.09881570341178089,0.04945275568708338,0.061870482033964405,0.0949713789840814,0.11681462162305897,0.0
2807915070,36.81271265335891,2.6862207238216644,32.59966393903483,37.39780045423517,39.732327742855254,-4.281672366956356,0.0,-4.281672366956356,-4.281672366956356,-4.281672366956356,0.09961637344505214,0.045245379094774565,0.04458326513947466,0.10871685570367447,0.14468169777621623,-0.04278980948575052,0.10135813774432599,-0.06143837493952109,-0.019106864158684664,0.0177573336538788,0.1142634209431028,0.07411041859300875,0.060711518593769234,0.10793957979312895,0.13776951884004435,0.0
2807915059,39.47835819122399,1.3379620725362014,37.86548116079692,39.392547163262265,41.17365264784126,-3.860086033142391,0.0,-3.860086033142391,-3.860086033142391,-3.860086033142391,0.04400007157416194,0.029304362453742103,0.03764881866915217,0.05104974126479504,0.061191055385055246,0.017110963107126585,0.14150595697723217,0.019882267618022774,0.05894408368172145,0.07961991228337184,0.13748361809421664,0.08534750485208674,0.08824051880674448,0.12126264863813231,0.1360689225680934,0.0
2807915058,39.24575491991038,2.5395993947468756,34.97119819258965,39.709138442609586,41.67748640454184,-3.896005989641415,0.0,-3.896005989641415,-3.896005989641415,-3.896005989641415,0.039861450210136824,0.02915980594246424,0.03404378434256825,0.04667000461370624,0.05662763431993054,0.02485091133932695,0.1436570214611558,0.026212610288422512,0.06786251823126027,0.08838704705914079,0.1383531615072068,0.08778169737005666,0.08702993740723382,0.12067267981993593,0.14335869053198966,0.0
2807915081,38.507020837049254,2.7101472664034794,33.475859250144985,39.602110577184476,40.83095390690578,-4.142389612364391,0.0,-4.142389612364391,-4.142389612364391,-4.142389612364391,0.06071831155461285,0.03485340418955718,0.03458202971304727,0.06953282195677149,0.09015961035562814,0.002768882673224845,0.13069502025975338,0.001973251642050636,0.034900067618521304,0.06578914728527761,0.1336450694082432,0.08892050159395722,0.08002783991502124,0.11448978463717402,0.17837976849537618,0.056360909772556866
